(area_avaliacao) id;(area_avaliacao) nome;(area_avaliacao) codigo;(area_conhecimento) id;(area_conhecimento) nome;(area_conhecimento) codigo;(area_conhecimento) area_avaliacao_id;(programa) id;(programa) nome;(programa) codigo;(programa) uf;(programa) area_conhecimento_id;(programa) instituicao_id;(instituicao) id;(instituicao) nome;(instituicao) codigo;(instituicao) acronimo;(instituicao) endereco;(instituicao) distrito;(instituicao) cidade;(instituicao) estado;(instituicao) tipo;(instituicao) cep;(instituicao) caixa_postal;(instituicao) url;(instituicao) coordenadas;(curso) id;(curso) nome;(curso) situacao;(curso) nivel;(curso) nota_curso;(curso) data_recomendacao;(curso) data_inicio;(curso) programa_id
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;227;ADMINISTRAÇÃO;40001016025P6;PR;2;155;155;UNIVERSIDADE FEDERAL DO PARANÁ;339009;UFPR;Avenida Prefeito Lothario Meissner 632;None;Curitiba;PR;None;80210170;None;http://www.adm.ufpr.br;-25.44474 -49.23832;317;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;5;-;01/01/1992;227
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;227;ADMINISTRAÇÃO;40001016025P6;PR;2;155;155;UNIVERSIDADE FEDERAL DO PARANÁ;339009;UFPR;Avenida Prefeito Lothario Meissner 632;None;Curitiba;PR;None;80210170;None;http://www.adm.ufpr.br;-25.44474 -49.23832;318;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;5;05/11/2003;01/01/2004;227
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;228;CONTABILIDADE;40001016050P0;PR;2;155;155;UNIVERSIDADE FEDERAL DO PARANÁ;339009;UFPR;Avenida Prefeito Lothario Meissner 632;None;Curitiba;PR;None;80210170;None;http://www.adm.ufpr.br;-25.44474 -49.23832;319;CONTABILIDADE;EM FUNCIONAMENTO;Mestrado;5;16/12/2004;01/01/2005;228
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;228;CONTABILIDADE;40001016050P0;PR;2;155;155;UNIVERSIDADE FEDERAL DO PARANÁ;339009;UFPR;Avenida Prefeito Lothario Meissner 632;None;Curitiba;PR;None;80210170;None;http://www.adm.ufpr.br;-25.44474 -49.23832;320;Contabilidade;EM FUNCIONAMENTO;Doutorado;5;11/09/2013;01/01/2014;228
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;229;GESTÃO DE ORGANIZAÇÕES, LIDERANÇA E DECISÃO;40001016172P9;PR;2;155;155;UNIVERSIDADE FEDERAL DO PARANÁ;339009;UFPR;Avenida Prefeito Lothario Meissner 632;None;Curitiba;PR;None;80210170;None;http://www.adm.ufpr.br;-25.44474 -49.23832;321;GESTÃO DE ORGANIZAÇÕES, LIDERANÇA E DECISÃO;EM PROJETO;Mestrado Profissional;A;06/12/2018;-;229
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;230;ADMINISTRAÇÃO;31001017062P3;RJ;2;156;156;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;338580;UFRJ;Rua Pascoal Lemme 355;None;Rio de Janeiro;RJ;None;21941918;None;http://www.coppead.ufrj.br;-22.86014 -43.2183;322;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;6;-;01/01/1973;230
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;230;ADMINISTRAÇÃO;31001017062P3;RJ;2;156;156;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;338580;UFRJ;Rua Pascoal Lemme 355;None;Rio de Janeiro;RJ;None;21941918;None;http://www.coppead.ufrj.br;-22.86014 -43.2183;323;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;6;29/05/1991;01/01/1976;230
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;231;CIÊNCIAS CONTÁBEIS;31001017113P7;RJ;2;156;156;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;338580;UFRJ;Rua Pascoal Lemme 355;None;Rio de Janeiro;RJ;None;21941918;None;http://www.coppead.ufrj.br;-22.86014 -43.2183;324;CIÊNCIAS CONTÁBEIS;EM FUNCIONAMENTO;Mestrado;5;-;01/01/1998;231
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;231;CIÊNCIAS CONTÁBEIS;31001017113P7;RJ;2;156;156;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;338580;UFRJ;Rua Pascoal Lemme 355;None;Rio de Janeiro;RJ;None;21941918;None;http://www.coppead.ufrj.br;-22.86014 -43.2183;325;Doutorado em Ciências Contábeis;EM FUNCIONAMENTO;Doutorado;5;11/09/2013;04/08/2014;231
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;232;ADMINISTRAÇÃO;42004012156P8;RS;2;157;157;UNIVERSIDADE FEDERAL DO RIO GRANDE;339134;FURG;AVENIDA ITÁLIA KM 8 - CAMPUS CARREIROS S/Nº;None;Rio Grande;RS;None;96201900;None;http://www.ppga.furg.br;-32.07609 -52.1689;326;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;3;12/12/2014;27/04/2015;232
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;233;CONTABILIDADE;42004012157P4;RS;2;157;157;UNIVERSIDADE FEDERAL DO RIO GRANDE;339134;FURG;AVENIDA ITÁLIA KM 8 - CAMPUS CARREIROS S/Nº;None;Rio Grande;RS;None;96201900;None;http://www.ppga.furg.br;-32.07609 -52.1689;327;CONTABILIDADE;EM FUNCIONAMENTO;Mestrado;3;15/12/2016;03/04/2017;233
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;234;ADMINISTRAÇÃO;23001011007P0;RN;2;158;158;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;338413;UFRN;Av. Sen. Salgado Filho, 3000-Campus Universitário 3000;None;Natal;RN;None;59078970;None;http://www.ccsa.ufrn.br/ppga;-5.8402 -35.20186;328;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;-;01/01/1978;234
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;234;ADMINISTRAÇÃO;23001011007P0;RN;2;158;158;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;338413;UFRN;Av. Sen. Salgado Filho, 3000-Campus Universitário 3000;None;Natal;RN;None;59078970;None;http://www.ccsa.ufrn.br/ppga;-5.8402 -35.20186;329;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;4;02/02/2006;01/01/2006;234
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;235;CIÊNCIAS CONTÁBEIS;23001011076P1;RN;2;158;158;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;338413;UFRN;Av. Sen. Salgado Filho, 3000-Campus Universitário 3000;None;Natal;RN;None;59078970;None;http://www.ccsa.ufrn.br/ppga;-5.8402 -35.20186;330;CIÊNCIAS CONTÁBEIS;EM FUNCIONAMENTO;Mestrado;3;12/12/2014;02/03/2015;235
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;236;Gestão Pública;23001011057P7;RN;2;158;158;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;338413;UFRN;Av. Sen. Salgado Filho, 3000-Campus Universitário 3000;None;Natal;RN;None;59078970;None;http://www.ccsa.ufrn.br/ppga;-5.8402 -35.20186;331;Gestão Pública;EM FUNCIONAMENTO;Mestrado Profissional;4;01/03/2011;01/01/2011;236
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;237;ADMINISTRAÇÃO;42001013083P1;RS;2;159;159;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;339128;UFRGS;Rua Washington Luiz 855;None;Porto Alegre;RS;None;90010460;None;http://www.ea.ufrgs.br;-30.03697 -51.23149;332;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado Profissional;3;16/12/1998;01/01/1998;237
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;238;ADMINISTRAÇÃO;42001013025P1;RS;2;159;159;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;339128;UFRGS;Rua Washington Luiz 855;None;Porto Alegre;RS;None;90010460;None;http://www.ea.ufrgs.br;-30.03697 -51.23149;333;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;5;16/12/1998;01/01/1972;238
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;238;ADMINISTRAÇÃO;42001013025P1;RS;2;159;159;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;339128;UFRGS;Rua Washington Luiz 855;None;Porto Alegre;RS;None;90010460;None;http://www.ea.ufrgs.br;-30.03697 -51.23149;334;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;5;01/12/1993;01/01/1994;238
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;239;CONTROLADORIA E CONTABILIDADE;42001013170P1;RS;2;159;159;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;339128;UFRGS;Rua Washington Luiz 855;None;Porto Alegre;RS;None;90010460;None;http://www.ea.ufrgs.br;-30.03697 -51.23149;335;MESTRADO EM CONTROLADORIA E CONTABILIDADE;EM FUNCIONAMENTO;Mestrado;3;11/12/2015;18/04/2016;239
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;240;ADMINISTRAÇÃO PÚBLICA;32010010042P4;MG;2;160;160;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;338121;UFVJM;Rua Cruzeiro 01;None;Teófilo Otoni;MG;None;39803371;None;http://www.ufvjm.edu.br/;-17.88426 -41.49765;336;ADMINISTRAÇÃO PÚBLICA;EM FUNCIONAMENTO;Mestrado Profissional;3;23/10/2015;15/08/2016;240
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;241;ADMINISTRAÇÃO;31003010092P6;RJ;2;161;161;UNIVERSIDADE FEDERAL FLUMINENSE;338583;UFF;Rua Desembargador Hermyidio Ellis Figueira 783;None;Volta Redonda;RJ;None;27213145;None;http://www.ppga.uff.br;-22.50587 -44.08429;337;Administração;EM FUNCIONAMENTO;Mestrado Profissional;4;22/11/2012;01/01/2013;241
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;242;Administração;31003010078P3;RJ;2;161;161;UNIVERSIDADE FEDERAL FLUMINENSE;338583;UFF;Rua Desembargador Hermyidio Ellis Figueira 783;None;Volta Redonda;RJ;None;27213145;None;http://www.ppga.uff.br;-22.50587 -44.08429;338;Administração;EM FUNCIONAMENTO;Mestrado;3;10/12/2010;01/01/2011;242
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;243;ADMINISTRAÇÃO E DESENVOLVIMENTO RURAL;25003011014P4;PE;2;162;162;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;338442;UFRPE; Universidade Federal Rural de Pernambuco S/N;None;Recife;PE;None;52171900;None;http://www.padr.ufrpe.br;-8.0192 -34.94959;339;ADMINISTRAÇÃO E DESENVOLVIMENTO RURAL;EM FUNCIONAMENTO;Mestrado;3;15/10/2002;01/01/2003;243
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;244;CONTROLADORIA;25003011070P1;PE;2;162;162;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;338442;UFRPE; Universidade Federal Rural de Pernambuco S/N;None;Recife;PE;None;52171900;None;http://www.padr.ufrpe.br;-8.0192 -34.94959;340;CONTROLADORIA;EM FUNCIONAMENTO;Mestrado;3;12/12/2014;16/03/2015;244
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;245;GESTÃO E ESTRATÉGIA;31002013015P1;RJ;2;163;163;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;338581;UFRRJ;RODOVIA BR 465, KM 07, SEROPÉDICA - RIO DE JANEIRO KM 07;None;Seropédica;RJ;None;23890000;None;http://cursos.ufrrj.br/posgraduacao/ppge/;-22.7648 -43.68931;341;GESTÃO E ESTRATÉGIA;EM FUNCIONAMENTO;Mestrado Profissional;3;30/06/2003;01/01/2000;245
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;246;ADMINISTRAÇÃO;42041015011P8;RS;2;164;164;UNIVERSIDADE FEEVALE;339165;FEEVALE;ERS 239 ;None;Novo Hamburgo;RS;None;93352000;None;www.feevale.br; ;342;ADMINISTRAÇÃO;EM PROJETO;Mestrado;A;28/03/2019;-;246
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;247;ADMINISTRAÇÃO;32053010001P9;MG;2;165;165;UNIVERSIDADE FUMEC;338162;FUMEC;Avenida Afonso Pena 3880;None;Belo Horizonte;MG;None;30130009;None;http://www.fumec.br/cursos/mestrado/administracao.php;-19.9438 -43.92621;343;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;-;01/01/2007;247
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;247;ADMINISTRAÇÃO;32053010001P9;MG;2;165;165;UNIVERSIDADE FUMEC;338162;FUMEC;Avenida Afonso Pena 3880;None;Belo Horizonte;MG;None;30130009;None;http://www.fumec.br/cursos/mestrado/administracao.php;-19.9438 -43.92621;344;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;4;24/06/2009;01/01/2009;247
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;248;ADMINISTRAÇÃO ;33057010006P2;SP;2;166;166;UNIVERSIDADE IBIRAPUERA;338770;UNIB;AVENIDA INTERLAGOS, 1329 ;None;São Paulo;SP;None;04661100;None;http://www.ibirapuera.br; ;345;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado Profissional;A;06/12/2018;22/03/2019;248
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;249;ADMINISTRAÇÃO;33007012008P2;SP;2;167;167;UNIVERSIDADE METODISTA DE PIRACICABA;338720;UNIMEP;Rodovia do Açúcar 7000;None;Piracicaba;SP;None;13423170;None;http://www.unimep.br/pos;-22.78162 -47.5919;346;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado Profissional;4;28/01/2004;01/01/2002;249
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;250;Administração;33007012010P7;SP;2;167;167;UNIVERSIDADE METODISTA DE PIRACICABA;338720;UNIMEP;Rodovia do Açúcar 7000;None;Piracicaba;SP;None;13423170;None;http://www.unimep.br/pos;-22.78162 -47.5919;347;Administração;EM FUNCIONAMENTO;Doutorado;4;10/12/2010;01/01/2011;250
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;251;ADMINISTRAÇÃO;33017018008P4;SP;2;168;168;UNIVERSIDADE METODISTA DE SÃO PAULO;338730;UMESP;Rua do Sacramento 230 230;None;São Bernardo do Campo;SP;None;09750001;None;http://www.metodista.br/posadministracao;-23.65422 -46.57687;348;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;3;05/11/2004;01/01/2005;251
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;252;ADMINISTRAÇÃO;33110018001P2;SP;2;169;169;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;338823;USCS;Avenida Goiás 3400;None;São Caetano do Sul;SP;None;09550051;None;http://www.uscs.edu.br;-23.6096 -46.5734;349;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;-;01/01/2003;252
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;252;ADMINISTRAÇÃO;33110018001P2;SP;2;169;169;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;338823;USCS;Avenida Goiás 3400;None;São Caetano do Sul;SP;None;09550051;None;http://www.uscs.edu.br;-23.6096 -46.5734;350;Administração;EM FUNCIONAMENTO;Doutorado;4;23/06/2009;01/01/2010;252
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;253;ADMINISTRAÇÃO;33092010001P6;SP;2;170;170;UNIVERSIDADE NOVE DE JULHO;338805;UNINOVE;Rua Deputado Salvador Julianelli s/n;None;São Paulo;SP;None;01156080;None;http://www.uninove.br/ppga;-23.52882 -46.66882;351;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;5;12/07/2006;01/01/2006;253
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;253;ADMINISTRAÇÃO;33092010001P6;SP;2;170;170;UNIVERSIDADE NOVE DE JULHO;338805;UNINOVE;Rua Deputado Salvador Julianelli s/n;None;São Paulo;SP;None;01156080;None;http://www.uninove.br/ppga;-23.52882 -46.66882;352;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;5;23/07/2007;01/01/2008;253
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;254;Gestão Ambiental e Sustentabilidade;33092010009P7;SP;2;170;170;UNIVERSIDADE NOVE DE JULHO;338805;UNINOVE;Rua Deputado Salvador Julianelli s/n;None;São Paulo;SP;None;01156080;None;http://www.uninove.br/ppga;-23.52882 -46.66882;353;Gestão Ambiental e Sustentabilidade - GeAS;EM FUNCIONAMENTO;Mestrado Profissional;4;25/10/2011;01/01/2012;254
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;255;Gestão de Projetos;33092010008P0;SP;2;170;170;UNIVERSIDADE NOVE DE JULHO;338805;UNINOVE;Rua Deputado Salvador Julianelli s/n;None;São Paulo;SP;None;01156080;None;http://www.uninove.br/ppga;-23.52882 -46.66882;354;Gestão de Projetos;EM FUNCIONAMENTO;Mestrado Profissional;5;04/03/2009;01/01/2010;255
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;255;Gestão de Projetos;33092010008P0;SP;2;170;170;UNIVERSIDADE NOVE DE JULHO;338805;UNINOVE;Rua Deputado Salvador Julianelli s/n;None;São Paulo;SP;None;01156080;None;http://www.uninove.br/ppga;-23.52882 -46.66882;355;GESTÃO DE PROJETOS;EM PROJETO;Doutorado Profissional;5;13/12/2018;-;255
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;256;Gestão em Sistemas de Saúde;33092010014P0;SP;2;170;170;UNIVERSIDADE NOVE DE JULHO;338805;UNINOVE;Rua Deputado Salvador Julianelli s/n;None;São Paulo;SP;None;01156080;None;http://www.uninove.br/ppga;-23.52882 -46.66882;356;Gestão em Sistemas de Saúde;EM FUNCIONAMENTO;Mestrado Profissional;3;21/08/2012;01/01/2013;256
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;257;ADMINISTRAÇÃO;33063010006P9;SP;2;171;171;UNIVERSIDADE PAULISTA;338776;UNIP;RUA DR. BACELAR 1212 - 4° andar;None;São Paulo;SP;None;04026002;None;http://www.unip.br;-23.60058 -46.64659;357;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;16/03/2005;01/01/2005;257
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;258;ADMINISTRAÇÃO;40022013001P0;PR;2;172;172;UNIVERSIDADE POSITIVO;339030;UP;Rua Prof.Pedro Viriato Parigot de Souza 5300;None;Curitiba;PR;None;81280330;None;http://www.up.com.br;-25.4444 -49.359;358;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;05/11/2004;01/01/2005;258
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;258;ADMINISTRAÇÃO;40022013001P0;PR;2;172;172;UNIVERSIDADE POSITIVO;339030;UP;Rua Prof.Pedro Viriato Parigot de Souza 5300;None;Curitiba;PR;None;81280330;None;http://www.up.com.br;-25.4444 -49.359;359;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;4;25/07/2007;01/01/2008;258
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;259;PMPA - PROFISSIONAL EM ADMINISTRAÇÃO;40022013008P4;PR;2;172;172;UNIVERSIDADE POSITIVO;339030;UP;Rua Prof.Pedro Viriato Parigot de Souza 5300;None;Curitiba;PR;None;81280330;None;http://www.up.com.br;-25.4444 -49.359;360;MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO - COMPETITIVIDADE E SUSTENTABILIDADE;EM PROJETO;Mestrado Profissional;A;06/12/2018;-;259
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;260;ADMINISTRAÇÃO;23004010002P7;RN;2;173;173;UNIVERSIDADE POTIGUAR;338419;UNP;Av Eng. Roberto Freire 2184;None;Natal;RN;None;59082902;None;http://unp.br/pos-graduacao/mpa/;-5.83794 -35.19824;361;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado Profissional;4;12/07/2006;01/01/2006;260
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;261;ADMINISTRAÇÃO;23004010008P5;RN;2;173;173;UNIVERSIDADE POTIGUAR;338419;UNP;Av Eng. Roberto Freire 2184;None;Natal;RN;None;59082902;None;http://unp.br/pos-graduacao/mpa/;-5.83794 -35.19824;362;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;15/04/2016;25/04/2016;261
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;261;ADMINISTRAÇÃO;23004010008P5;RN;2;173;173;UNIVERSIDADE POTIGUAR;338419;UNP;Av Eng. Roberto Freire 2184;None;Natal;RN;None;59082902;None;http://unp.br/pos-graduacao/mpa/;-5.83794 -35.19824;363;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Doutorado;4;15/04/2016;25/04/2016;261
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;262;ADMINISTRAÇÃO DE EMPRESAS;33024014019P9;SP;2;174;174;UNIVERSIDADE PRESBITERIANA MACKENZIE;338737;UPM;Rua da Consolação 930;None;São Paulo;SP;None;01302907;None;https://www.mackenzie.br/pos-graduacao/mestrado-doutorado/sao-paulo-higienopolis/administracao-de-empresas/;-23.5476 -46.65263;364;ADMINISTRAÇÃO DE EMPRESAS;EM FUNCIONAMENTO;Mestrado;5;24/05/2000;01/01/1999;262
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;262;ADMINISTRAÇÃO DE EMPRESAS;33024014019P9;SP;2;174;174;UNIVERSIDADE PRESBITERIANA MACKENZIE;338737;UPM;Rua da Consolação 930;None;São Paulo;SP;None;01302907;None;https://www.mackenzie.br/pos-graduacao/mestrado-doutorado/sao-paulo-higienopolis/administracao-de-empresas/;-23.5476 -46.65263;365;ADMINISTRAÇÃO DE EMPRESAS;EM FUNCIONAMENTO;Doutorado;5;03/11/2003;01/01/2003;262
